id,title,slug,url,author_name,author_slug,category,language,license,license_label,jurisdictions,status,visibility,publication_status,is_listed,views,downloads,runs,favorites,updated,created,updated_at,created_at,has_content,description
b0eb1f69-34e1-5a8e-9833-61dde19c9b51,RFP Pitch Management,rfp-pitch-management,https://lawve.ai/@scott-margetts/skill/rfp-pitch-management,Scott Margetts,scott-margetts,legal-operations,en,apache-2.0,Apache 2.0,,active,public,Public,true,168,151,0,0,"Apr 30, 2026","Apr 5, 2026",2026-04-30T12:41:12.708347+02:00,2026-04-05T16:39:17.812386+02:00,true,"Runs structured RFP processes for selecting outside counsel — from drafting the initial document through evaluating firm responses and producing a defensible selection recommendation for GC sign-off.

An average law firm spends 47 hours on an RFP response. That cost gets built into the price of legal services. Poorly structured RFPs produce responses that are incomparable and select by default for the most polished proposal, not the best firm. This skill encodes the methodology for running processes that produce genuine comparability and defensible decisions."
480ec9b4-590d-54a3-8b41-85d7130cbc09,Engagement Terms Billing Guidelines,engagement-terms-billing-guidelines,https://lawve.ai/@scott-margetts/skill/engagement-terms-billing-guidelines,Scott Margetts,scott-margetts,legal-operations,en,apache-2.0,Apache 2.0,,active,public,Public,true,172,151,0,0,"Apr 30, 2026","Apr 5, 2026",2026-04-30T12:41:01.754713+02:00,2026-04-05T16:30:09.965883+02:00,true,"Drafts, reviews, and maintains outside counsel guidelines (OCGs) — the operational document that sets expectations for how external law firms bill, staff, communicate, and deliver legal services.

OCGs are the single lowest-cost, highest-impact intervention available to an in-house legal ops function. 60% of in-house teams don't have them. Of the 40% that do, 87% barely enforce them. This skill encodes the methodology for building OCGs calibrated to the team's maturity level and producing the internal business case to get them adopted."
3cbdc68a-2717-51f0-aca1-8a43e42721ab,Stakeholder Comms Planner,stakeholder-comms-planner,https://lawve.ai/@scott-margetts/skill/stakeholder-comms-planner,Scott Margetts,scott-margetts,legal-operations,en,apache-2.0,Apache 2.0,INT,active,public,Public,true,185,471,0,0,"Apr 30, 2026","Mar 17, 2026",2026-04-30T12:40:53.081015+02:00,2026-03-17T13:51:43+01:00,true,"Stakeholder mapping, communication plan design, reporting hierarchy, and mid-matter comms updates. Use when setting up a new matter and needing to identify who needs what information, designing the communication rhythm, building reporting structures for multi-jurisdiction programmes, or updating the comms plan when the stakeholder landscape changes."
bad77e42-677c-52db-afde-a317eda0e7d5,Resource Planner,resource-planner,https://lawve.ai/@scott-margetts/skill/resource-planner,Scott Margetts,scott-margetts,legal-operations,en,apache-2.0,Apache 2.0,INT,active,public,Public,true,199,471,0,0,"Apr 30, 2026","Mar 17, 2026",2026-04-30T12:40:21.532869+02:00,2026-03-17T13:51:43+01:00,true,"Team structure, gearing analysis, continuity planning, and competing demand management for legal matters. Use when setting up a matter team, reviewing whether work is being done at the right grade, planning cover for an unavailable team member, or managing a resource conflict across matters."
d225a231-48bc-5cea-b08c-5cff7ea7511c,Matter Plan Builder,matter-plan-builder,https://lawve.ai/@scott-margetts/skill/matter-plan-builder,Scott Margetts,scott-margetts,legal-operations,en,apache-2.0,Apache 2.0,INT,active,public,Public,true,275,483,1,0,"Apr 30, 2026","Mar 17, 2026",2026-04-30T12:40:13.561215+02:00,2026-03-17T13:51:43+01:00,true,"Convert agreed scope into a structured matter plan — phases, workstreams, milestones, dependencies, owner assignments, and matter setup decisions. Use when planning a new matter, running a kickoff, building a workstream plan, structuring phases, or producing a plan to drive status reporting."
7607b769-c769-5495-a2df-9954b76868e1,Local Counsel Manager,local-counsel-manager,https://lawve.ai/@scott-margetts/skill/local-counsel-manager,Scott Margetts,scott-margetts,legal-operations,en,apache-2.0,Apache 2.0,INT,active,public,Public,true,215,519,0,0,"Apr 30, 2026","Mar 17, 2026",2026-04-30T12:40:04.300745+02:00,2026-03-17T13:51:43+01:00,true,"End-to-end external local counsel lifecycle management for multi-jurisdiction legal matters. LC selection criteria and capability assessment, engagement setup and instruction design, performance monitoring and check-in cadence, scope enforcement, and relationship escalation."
e6c5a8e7-2057-516f-86ec-1d4a01090d09,Scope Change Controller,scope-change-controller,https://lawve.ai/@scott-margetts/skill/scope-change-controller,Scott Margetts,scott-margetts,legal-operations,en,apache-2.0,Apache 2.0,INT,active,public,Public,true,228,492,0,0,"Apr 30, 2026","Mar 17, 2026",2026-04-30T12:38:29.362913+02:00,2026-03-17T13:51:43+01:00,true,"Scope management for legal matters — baseline capture, in-flight change control, OOS documentation, and scope retrospective. Use when asked to review scoping assumptions, assess whether work is in or out of scope, draft a scope change notice, track scope changes, prepare an OOS justification, run an OOS report, prepare a scope call agenda, or review what changed on a matter."
44cb1477-1d83-5a6a-a85f-31eb9c7e0d1a,Status Report Drafter,status-report-drafter,https://lawve.ai/@scott-margetts/skill/status-report-drafter,Scott Margetts,scott-margetts,legal-operations,en,apache-2.0,Apache 2.0,INT,active,public,Public,true,274,501,1,0,"Apr 30, 2026","Mar 17, 2026",2026-04-30T12:38:20.942997+02:00,2026-03-17T13:51:43+01:00,true,"Draft matter status reports from emails, call notes, and updates. Internal and client-facing formats, RAG logic, variance commentary, escalation flags. Use when asked to draft a status report, write a project update, summarise matter progress, prepare a client report, create a weekly or monthly update, convert emails into a status summary, or produce any kind of matter reporting. Also triggers when the user pastes email threads and asks what the status is, or needs to turn internal updates into client-facing reports."
4e995d1e-3c66-5012-a34e-418cf77a7dda,Collaboration Platform Advisor,collaboration-platform-advisor,https://lawve.ai/@scott-margetts/skill/collaboration-platform-advisor,Scott Margetts,scott-margetts,legal-operations,en,apache-2.0,Apache 2.0,INT,active,public,Public,true,226,489,1,0,"Apr 30, 2026","Mar 17, 2026",2026-04-30T12:38:12.789824+02:00,2026-03-17T13:51:43+01:00,true,"Collaboration platform configuration methodology for legal matter sites. Site architecture, workflow identification, dashboard design, data quality governance, and user adoption for SharePoint, Teams, and equivalent platforms. Outputs are platform-agnostic enough to brief IT or build simple automations."
6156d4e2-34d9-5e6b-9d3a-d8d38e888941,Document Approval Tracker,document-approval-tracker,https://lawve.ai/@scott-margetts/skill/document-approval-tracker,Scott Margetts,scott-margetts,legal-operations,en,apache-2.0,Apache 2.0,INT,active,public,Public,true,243,481,4,0,"Apr 30, 2026","Mar 17, 2026",2026-04-30T12:37:32.591226+02:00,2026-03-17T13:51:43+01:00,true,"Approval cascade definition and tracking for multi-stakeholder document workflows. Internal review sequences, client approval workflows, regulatory review, overdue chasing with escalation logic, version control coordination, and cross-jurisdiction document dependencies."
42a93df7-a69c-5dc8-88f0-c0bfc357ebb8,Continuous Improvement Engine,continuous-improvement-engine,https://lawve.ai/@scott-margetts/skill/continuous-improvement-engine,Scott Margetts,scott-margetts,legal-operations,en,apache-2.0,Apache 2.0,INT,active,public,Public,true,305,552,0,0,"Apr 30, 2026","Mar 17, 2026",2026-04-30T12:37:24.348303+02:00,2026-03-17T13:51:43+01:00,true,"Capture, structure, and recycle lessons from active and closed legal matters. Three modes: in-flight capture (triggered by scope changes, risk events, status updates), mid-matter review (phase gates or quarterly), and matter close retrospective. Lessons are formatted for immediate reuse, not filed and forgotten."
6e952619-3372-5c2c-a3b8-e54ee33b78a0,Risk and Issues Manager,risk-and-issues-manager,https://lawve.ai/@scott-margetts/skill/risk-and-issues-manager,Scott Margetts,scott-margetts,legal-operations,en,apache-2.0,Apache 2.0,INT,active,public,Public,true,274,502,3,0,"Apr 30, 2026","Mar 17, 2026",2026-04-30T12:37:16.172263+02:00,2026-03-17T13:51:43+01:00,true,"RAID log methodology with decision extraction from emails and meeting notes. Use when asked to identify risks, log assumptions, track issues, extract decisions from correspondence, create or update a RAID log, escalate a risk to an issue, assess project risks, validate or challenge assumptions, or capture scope-relevant decisions. Also triggers when the user pastes email chains and asks what decisions were made, or needs to find buried decisions and untested assumptions in correspondence."
262cc35d-e55a-55b4-a078-d47004cec4a7,Timeline Generator,timeline-generator,https://lawve.ai/@scott-margetts/skill/timeline-generator,Scott Margetts,scott-margetts,legal-operations,en,apache-2.0,Apache 2.0,INT,active,public,Public,true,342,493,1,0,"Apr 30, 2026","Mar 17, 2026",2026-04-30T12:36:23.773696+02:00,2026-03-17T13:51:43+01:00,true,"Build dependency network and critical path from a matter plan. Produce an interactive Gantt, flag near-critical tasks, and run what-if cascade scenarios when delays occur — showing programme impact and drafting communications. Produces filtered workstream or jurisdiction views for local counsel."
9113d2de-2efc-54cb-af91-9846f5979e55,Budget and Fee Manager,budget-and-fee-manager,https://lawve.ai/@scott-margetts/skill/budget-and-fee-manager,Scott Margetts,scott-margetts,legal-operations,en,apache-2.0,Apache 2.0,INT,active,public,Public,true,279,97,2,0,"Apr 30, 2026","Mar 17, 2026",2026-04-30T12:36:12.094532+02:00,2026-03-17T13:51:00+01:00,true,"Build, monitor, and adjust fee budgets across the full matter lifecycle. At matter setup: translate scope into a phase-based fee estimate with contingency and AFA structure. In flight: run WIP reviews that explain variance, not just report it. When scope changes are confirmed: model the financial impact."
a7eccb8d-e747-5cfa-b018-1984f9f45bdc,Billing Cycle Manager,billing-cycle-manager,https://lawve.ai/@scott-margetts/skill/billing-cycle-manager,Scott Margetts,scott-margetts,legal-operations,en,apache-2.0,Apache 2.0,INT,active,public,Public,true,306,67,0,0,"Apr 30, 2026","Mar 17, 2026",2026-04-30T12:35:44.769050+02:00,2026-03-17T13:51:43+01:00,true,"Operational billing execution for legal matters. Monthly bill prep and billing instructions, LC invoice review and disbursement treatment, client billing query responses, cashflow modelling, and leverage and burn analysis (staffing mix, predicted total cost, margin trajectory)."
fe146bf1-437f-5e68-8d9c-a1391a794119,Matter Intake Scoping,matter-intake-scoping,https://lawve.ai/@scott-margetts/skill/matter-intake-scoping,Scott Margetts,scott-margetts,legal-operations,en,apache-2.0,Apache 2.0,INT,active,public,Public,true,571,577,3,0,"Apr 30, 2026","Mar 17, 2026",2026-04-30T12:34:09.931700+02:00,2026-03-17T13:51:43+01:00,true,"Matter scoping across the full pre-execution arc — organise client data into a structured brief, capture the agreed baseline, or reconstruct scope mid-flight. Use when making sense of client information before a proposal, scoping a new matter, running a kickoff, defining scope, mapping stakeholders, or inheriting a matter mid-flight."
51a0abd8-117d-50e6-9c73-74fd3e7b2c3a,mandarinat,mandarinat,https://lawve.ai/@christophe-quezel-ambrunaz/skill/mandarinat,Christophe Quézel-Ambrunaz,christophe-quezel-ambrunaz,legal-education,fr,agpl-3.0,AGPL 3.0,FR|EU,active,public,Public,true,677,154,4,0,"Apr 30, 2026","Apr 7, 2026",2026-04-30T12:34:02.535496+02:00,2026-04-07T18:35:12.058881+02:00,true,"Assistant académique pour enseignants-chercheurs en droit. Six tâches : (1) recherche juridique approfondie avec accent doctrinal, (2) relecture de documents avec vérification des références, commentaires Word, détection d'indices de plagiat/IA et cohérence argumentative, (3) création de sujets et corrigés d'exercices juridiques universitaires, (4) mise à jour de cours, ouvrages et documents juridiques, (5) création de cours avec support docx et PPTX, (6) préparation de fiches de TD."
297321a3-26b9-5980-9654-778666748002,Legal Risk Assessment GoodLegal,legal-risk-assessment-goodlegal,https://lawve.ai/@zacharie-laik/skill/legal-risk-assessment-goodlegal,Zacharie Laïk,zacharie-laik,compliance,en,mit,MIT,FR|EU,active,public,Public,true,428,524,9,0,"Apr 30, 2026","Feb 25, 2026",2026-04-30T12:32:57.691194+02:00,2026-02-25T01:00:00+01:00,true,Use for Legal Risk Analysis with Goodlegal MCP
0b718aaf-744b-56f6-be1a-18fc368ba2a5,Mandatory Verification,mandatory-verification,https://lawve.ai/@larissa-meredith-flister/skill/mandatory-verification,Larissa Meredith-Flister,larissa-meredith-flister,legal-research,en,agpl-3.0,AGPL 3.0,UK,active,public,Public,true,523,297,3,0,"Apr 30, 2026","Mar 21, 2026",2026-04-30T12:32:47.657621+02:00,2026-03-21T19:00:00+01:00,true,"Mandatory external verification workflow for ALL non-trivial factual claims before presenting them as true. This skill MUST be used whenever Claude is asked to research any topic, answer factual questions, provide current information, draft documents containing factual claims, give legal advice or cite legal authority, discuss current events or public figures, provide technical or scientific information, state statistics or data points, or answer ANY question where the answer could have changed over time. Also trigger when the user asks Claude to 'check', 'verify', 'confirm', 'research', 'look up', or 'find out' anything, or when the user needs information that requires freshness, precision, or source accuracy. This skill overrides any default tendency to answer from memory. If a task involves stating facts, citing sources, or providing current information — use this skill."
04f48899-6328-55b4-a99d-40ffa8eb9600,legal-risk-assessor,legal-risk-assessor,https://lawve.ai/@anthropic/skill/legal-risk-assessor,Anthropic,anthropic,compliance,en,apache-2.0,Apache 2.0,INT,active,public,Public,true,570,632,15,0,"Apr 30, 2026","Jan 30, 2026",2026-04-30T12:32:34.906062+02:00,2026-01-30T01:00:00+01:00,true,"Assess and classify legal risks using a severity-by-likelihood framework with escalation criteria. Use when evaluating contract risk, assessing deal exposure, classifying issues by severity, or determining whether a matter needs senior counsel or outside legal review."
38054772-01bd-5eea-abb8-5a8038637b68,Red Team Verifier,red-team-verifier,https://lawve.ai/@patrick-munro/skill/red-team-verifier,Patrick Munro,patrick-munro,legal-research,en,agpl-3.0,AGPL 3.0,INT,active,public,Public,true,1227,696,18,0,"Apr 30, 2026","Feb 17, 2026",2026-04-30T12:31:36.302154+02:00,2026-02-17T01:00:00+01:00,true,"Adversarial verification for AI-generated legal content with systematic fact-checking, source validation, and quality control. Use when verifying legal documents, fact-checking regulatory content, performing red team review, or quality assurance before distribution to clients or stakeholders."
656611ae-63aa-5eeb-ab36-efdacca96003,Legal AI Simulator,legal-ai-simulator,https://lawve.ai/@patrick-munro/skill/legal-ai-simulator,Patrick Munro,patrick-munro,legal-education,en,agpl-3.0,AGPL 3.0,INT,active,public,Public,true,1533,679,9,0,"Apr 30, 2026","Jan 12, 2026",2026-04-30T12:31:18.912845+02:00,2026-01-12T01:00:00+01:00,true,"Framework for demonstrating AI capabilities in legal contexts. Provides detailed personas across tenant law, business contracts, startup disputes, employment claims, and consumer protection with progressive complexity scenarios. Use when: (1) Demonstrating AI-powered legal triage or intake systems, (2) Showcasing responsible AI-assisted client interactions, (3) Training staff on appropriate AI use in legal contexts, (4) Creating realistic scenarios for legal tech presentations, (5) Developing educational materials about AI in legal services, or (6) Testing AI-powered legal information systems in controlled environments."
3b72a02c-a64c-5901-a2a1-3c5a4bc31c69,qcm-generateur,qcm-generateur,https://lawve.ai/@christophe-quezel-ambrunaz/skill/qcm-generateur,Christophe Quézel-Ambrunaz,christophe-quezel-ambrunaz,legal-education,fr,agpl-3.0,AGPL 3.0,FR|EU,active,public,Public,true,226,50,0,0,"Apr 30, 2026","Apr 7, 2026",2026-04-30T12:29:50.918463+02:00,2026-04-07T18:39:29.380446+02:00,true,"Génération assistée de QCM (questionnaires à choix multiples) avec export vers Moodle (GIFT, XML), Wooclap (Excel), Kahoot! et Word. Supporte QCM légers (ludiques) et approfondis (évaluatifs), à choix unique et réponses multiples."
52a9ccef-c1d9-584e-b98d-9fd8a1e53633,relecteur,relecteur,https://lawve.ai/@christophe-quezel-ambrunaz/skill/relecteur,Christophe Quézel-Ambrunaz,christophe-quezel-ambrunaz,legal-education,fr,agpl-3.0,AGPL 3.0,,active,public,Public,true,501,130,0,0,"Apr 30, 2026","Apr 7, 2026",2026-04-30T12:29:38.784472+02:00,2026-04-07T18:41:46.187871+02:00,true,"Optimise Claude pour la relecture des textes en français, qu'ils soient littéraires, techniques, professionnels... Vérification de la grammaire, de l'orthographe, traque des barbarismes, suggestions de modifications stylistiques."
338866b7-3d36-512d-a77b-71d922939d8c,Privacy Notice Generator,privacy-notice-generator,https://lawve.ai/@oliver-schmidt-prietz/skill/privacy-notice-generator,Oliver Schmidt-Prietz,oliver-schmidt-prietz,data-protection,en,agpl-3.0,AGPL 3.0,EU,active,public,Public,true,555,440,10,0,"Apr 30, 2026","Feb 9, 2026",2026-04-30T12:27:56.578411+02:00,2026-02-09T01:00:00+01:00,true,"Draft GDPR-compliant privacy notices as .docx for any EU/EEA jurisdiction and audience. Supports five notice types (Website/App, Applicant, Employee, Business Partner, B2C Customer) across DE, FR, AT, IT, ES, NL, BE, IE, and UK GDPR. Covers Art. 13/14 disclosures, AI Act transparency, cookie policies, multi-language support, DPIA indicators, and post-generation compliance checklists."
244cae79-cf07-59a3-8e72-dcadd08c2ae9,privacy-compliance-advisor,privacy-compliance-advisor,https://lawve.ai/@anthropic/skill/privacy-compliance-advisor,Anthropic,anthropic,data-protection,en,apache-2.0,Apache 2.0,INT,active,public,Public,true,607,598,9,0,"Apr 30, 2026","Jan 30, 2026",2026-04-30T12:27:16.622160+02:00,2026-01-30T01:00:00+01:00,true,"Navigate privacy regulations (GDPR, CCPA), review DPAs, and handle data subject requests. Use when reviewing data processing agreements, responding to data subject access or deletion requests, assessing cross-border data transfer requirements, or evaluating privacy compliance."
45068a2d-55bf-5c9f-81f8-7eebf4686419,DPIA Sentinel,dpia-sentinel,https://lawve.ai/@oliver-schmidt-prietz/skill/dpia-sentinel,Oliver Schmidt-Prietz,oliver-schmidt-prietz,data-protection,en,agpl-3.0,AGPL 3.0,EU,active,public,Public,true,908,562,20,0,"Apr 30, 2026","Feb 10, 2026",2026-04-30T12:26:57.979060+02:00,2026-02-10T01:00:00+01:00,true,"GDPR Data Protection Impact Assessment (DPIA) guidance under Article 35 GDPR, EDPB Guidelines WP 248 rev.01, EDPB Opinion 28/2024 (AI), and national SA blacklists/whitelists. Covers threshold assessment, multi-jurisdictional blacklist checks (DE, FR, IE, BE, NL, IT, PL), 5x5 risk scoring, necessity/proportionality analysis, mitigation mapping, Art. 36 prior consultation, AI dual-phase analysis, and audit-ready .docx generation."
1dbf4701-2074-5bb7-b1d8-13a093a0762f,Icelandic Court Case Finder,icelandic-court-case-finder,https://lawve.ai/@magnus-smarason/skill/icelandic-court-case-finder,Magnus Smárason,magnus-smarason,legal-research,en,agpl-3.0,AGPL 3.0,,active,public,Public,true,227,19,0,0,"Apr 30, 2026","Apr 11, 2026",2026-04-30T12:25:21.525740+02:00,2026-04-11T21:18:04.865274+02:00,true,"Use this skill when asked to find, cite, analyze, or summarize Icelandic court decisions. Triggers on requests involving Hæstiréttur (Supreme Court), Landsréttur (Court of Appeal), Félagsdómur (Labour Court), héraðsdómur (District Court) case law, or Icelandic legal precedent research."
b737bde4-d86c-51d4-8bf4-a4a9f7154a5e,Icelandic Legal Terminology,icelandic-legal-terminology,https://lawve.ai/@magnus-smarason/skill/icelandic-legal-terminology,Magnus Smárason,magnus-smarason,legal-research,en,agpl-3.0,AGPL 3.0,,active,public,Public,true,185,18,0,0,"Apr 30, 2026","Apr 11, 2026",2026-04-30T12:23:06.819280+02:00,2026-04-11T21:14:50.250555+02:00,true,"Use this skill when asked to translate, explain, or map Icelandic legal terms to English (or vice versa). Triggers on requests involving Icelandic legal vocabulary, legal translation, understanding Icelandic statutes or court decisions, or cross-referencing Icelandic and common law concepts."
e6abc18a-91e2-54bd-96be-9273e17a0f4c,meeting-briefing-preparator,meeting-briefing-preparator,https://lawve.ai/@anthropic/skill/meeting-briefing-preparator,Anthropic,anthropic,legal-operations,en,apache-2.0,Apache 2.0,INT,active,public,Public,true,455,595,3,0,"Apr 30, 2026","Jan 30, 2026",2026-04-30T12:17:59.206523+02:00,2026-01-30T01:00:00+01:00,true,"Prepare structured briefings for meetings with legal relevance and track resulting action items. Use when preparing for contract negotiations, board meetings, compliance reviews, or any meeting where legal context, background research, or action tracking is needed."
48273462-b2f6-5a48-8bd9-6726f69faa2a,recherche-doctrine,recherche-doctrine,https://lawve.ai/@allison-fiorentino/skill/recherche-doctrine,Allison Fiorentino,allison-fiorentino,legal-research,fr,agpl-3.0,AGPL 3.0,FR|EU|INT,active,public,Public,true,486,97,7,0,"Apr 30, 2026","Mar 31, 2026",2026-04-30T12:17:36.762799+02:00,2026-03-31T17:05:45.309383+02:00,true,"Recherche académique dans les bases de données de doctrine juridique française, européenne et internationale. Utiliser cette skill lorsque l'utilisateur demande de rechercher des articles de doctrine, des thèses, des ouvrages académiques, ou des travaux universitaires en droit — y compris en droit comparé. Sources principales : ISIDORE (agrégateur SHS du CNRS incluant Cairn.info, Persée, OpenEdition), HAL (archive ouverte française), OpenAlex (base ouverte mondiale 250M+ travaux), Semantic Scholar, CrossRef, Persée (OAI direct), et CORE. Couvre la doctrine juridique francophone ET internationale avec workflow bilingue intégré pour le droit comparé. Déclencher aussi pour : bibliographie commentée, état de l'art, revue de littérature juridique, recherche d'auteur, vérification de citation, analyse bibliométrique."
0c69f0cf-0795-505c-9966-a060d4744bc1,outside-counsel-billing-and-performance-reviewer,outside-counsel-billing-and-performance-reviewer,https://lawve.ai/@carl-ditzler/skill/outside-counsel-billing-and-performance-reviewer,Carl Ditzler,carl-ditzler,legal-operations,en,apache-2.0,Apache 2.0,INT,active,public,Public,true,500,69,6,0,"Apr 30, 2026","Mar 25, 2026",2026-04-30T12:17:19.696701+02:00,2026-03-25T15:22:32.287966+01:00,true,"Reviews outside counsel invoices and related billing data for an in-house legal department, including LEDES or e-billing exports, OCGs, approved rates, discounts, budgets, AFAs, and staffing rules. Starts with internal comparisons before bringing in external data. Produces invoice review findings, MBR/QBR scorecards, dispute logs, and management reports. For demonstration purposes only and not professional advice."
de20fd4e-720b-5976-aafe-05a142b9a751,Judicial First Impression,judicial-first-impression,https://lawve.ai/@larissa-meredith-flister/skill/judicial-first-impression,Larissa Meredith-Flister,larissa-meredith-flister,litigation,en,apache-2.0,Apache 2.0,UK,active,public,Public,true,710,161,3,0,"Apr 30, 2026","Apr 15, 2026",2026-04-30T12:16:32.222272+02:00,2026-04-15T20:14:22.566856+02:00,true,"Assesses a legal argument, submission, or piece of structured reasoning from the perspective of a judge reading it cold under time pressure. Produces a structured seven-part assessment: what the case appears to be about, immediate points of confusion, what feels strong, what feels weak, what is assumed but unproved, a provisional confidence level (low/medium/high), and what would be needed to persuade. The skill does not rewrite, improve, or attack the argument — it tells you how it actually lands on a sceptical, experienced reader with no prior context. Works on skeleton arguments, witness statements, letters before action, position statements, academic articles, and non-legal structured reasoning."
4c20270b-a5cc-5a17-aa2d-5936c0b03aae,Opposing Counsel Review,opposing-counsel-review,https://lawve.ai/@larissa-meredith-flister/skill/opposing-counsel-review,Larissa Meredith-Flister,larissa-meredith-flister,litigation,en,apache-2.0,Apache 2.0,UK,active,public,Public,true,1979,315,0,0,"Apr 30, 2026","Apr 12, 2026",2026-04-30T12:16:07.228439+02:00,2026-04-12T15:04:58.764794+02:00,true,"Act as experienced opposing counsel to attack, undermine, and expose weaknesses in a legal argument, submission, witness statement, or structured reasoning.

Produces a six-part adversarial analysis: 1. A core theory of attack identifying the single most effective way to defeat the argument; 2. A reconstructed version of the opposing argument stripped of rhetoric to expose its fragility; 3. Primary lines of attack grouped by category (legal misstatement, evidential gaps, causation failures, internal inconsistency, over-reliance on assertion, procedural weakness); 4. An ""if I were the judge"" section showing how a sceptical tribunal would dismantle the argument; 5. Surgical strikes - 3 to 5 high-impact points ready for oral submissions; and 6. An analysis of what the argument is trying to hide.

Written in formal, adversarial British English for a legally trained audience."
9177e0b6-dacc-50f3-9825-8e53b7f33a41,canned-response-generator,canned-response-generator,https://lawve.ai/@anthropic/skill/canned-response-generator,Anthropic,anthropic,legal-drafting,en,apache-2.0,Apache 2.0,INT,active,public,Public,true,709,669,1,0,"Apr 30, 2026","Jan 30, 2026",2026-04-30T12:14:47.698224+02:00,2026-01-30T01:00:00+01:00,true,"Generate templated responses for common legal inquiries and identify when situations require individualized attention. Use when responding to routine legal questions — data subject requests, vendor inquiries, NDA requests, discovery holds — or when managing response templates."
65d21e99-8728-5e65-b8ea-c8321f5df414,tabular-review,tabular-review,https://lawve.ai/@antoine-louis/skill/tabular-review,Antoine Louis,antoine-louis,legal-drafting,en,agpl-3.0,AGPL 3.0,INT,active,public,Public,true,1312,718,6,0,"Apr 30, 2026","Jan 14, 2026",2026-04-30T12:14:01.012781+02:00,2026-01-14T01:00:00+01:00,true,"Guide to analyze multiple documents (PDF, DOCX) against user-defined columns and produce a structured Excel output with citations. Use when the user wants to: (1) Extract specific information from multiple documents into a table, (2) Compare clauses or provisions across contracts, (3) Create a document review matrix with source citations."
1d2c5672-5823-5431-bf3e-6ac0bf14f8c9,Dismissal Challenge Petition Drafter,dismissal-challenge-petition-drafter,https://lawve.ai/@selim-brihi/skill/dismissal-challenge-petition-drafter,Sélim Brihi,selim-brihi,litigation,fr,agpl-3.0,AGPL 3.0,FR,active,public,Public,true,404,424,6,0,"Apr 30, 2026","Jan 23, 2026",2026-04-30T12:07:56.013813+02:00,2026-01-23T01:00:00+01:00,true,Guide for drafting petitions to the French Labor Court (Conseil de prud'hommes) to contest a dismissal for gross misconduct and request reclassification as unfair dismissal. Use when an employee wants to challenge their termination for alleged gross misconduct before the CPH.
5c8d975a-2e78-55f3-bb95-865e0bcaad83,Legal Data Hunter,legal-data-hunter,https://lawve.ai/@zacharie-laik/skill/legal-data-hunter,Zacharie Laïk,zacharie-laik,legal-research,en,mit,MIT,INT,active,public,Public,true,393,69,0,0,"Apr 30, 2026","Apr 5, 2026",2026-04-30T12:06:36.845931+02:00,2026-04-05T16:21:38.161615+02:00,true,"Install and set up the Legal Data Hunter MCP server. Use when the user wants to connect their AI agent to legal data, install legal-data-hunter, add a legal search MCP, or search legal documents across jurisdictions."
a2d66063-8b57-5fb5-bf67-443c8f6e4849,Icelandic EEA Gap Analysis,icelandic-eea-gap-analysis,https://lawve.ai/@magnus-smarason/skill/icelandic-eea-gap-analysis,Magnus Smárason,magnus-smarason,international-law,en,agpl-3.0,AGPL 3.0,,active,public,Public,true,209,25,0,0,"Apr 30, 2026","Apr 11, 2026",2026-04-30T12:06:23.980022+02:00,2026-04-11T21:04:19.670952+02:00,true,"Use this skill when asked to analyze how Iceland has implemented an EU directive or regulation into national law, identify gaps between EU/EEA law and Icelandic implementation, or assess Iceland's compliance with EEA obligations. Triggers on questions about EEA transposition, ESA infringement, or EU-Iceland legal gaps."
7eac0ae2-b6d8-5e50-988e-a755470ed82f,Icelandic Company Formation,icelandic-company-formation,https://lawve.ai/@magnus-smarason/skill/icelandic-company-formation,Magnus Smárason,magnus-smarason,corporate-law,en,agpl-3.0,AGPL 3.0,,active,public,Public,true,506,36,0,0,"Apr 30, 2026","Apr 11, 2026",2026-04-30T12:05:59.500474+02:00,2026-04-11T21:08:08.231537+02:00,true,"Use this skill when asked about forming, registering, or structuring a company in Iceland. Triggers on questions about Icelandic business entities (ehf, hf, sf, svf, ses), capital requirements, registration with Fyrirtækjaskrá, governance structures, or choosing the right entity type."
f128125d-2c8b-50b6-8132-b12727a68ecd,Icelandic Privacy Review,icelandic-privacy-review,https://lawve.ai/@magnus-smarason/skill/icelandic-privacy-review,Magnus Smárason,magnus-smarason,data-protection,en,agpl-3.0,AGPL 3.0,,active,public,Public,true,424,34,0,0,"Apr 30, 2026","Apr 11, 2026",2026-04-30T12:05:39.635026+02:00,2026-04-11T21:02:22.273560+02:00,true,"Use this skill when asked to review data protection or privacy compliance under Icelandic law and GDPR. Triggers on requests involving personal data processing, privacy policies, DPIA assessments, kennitala handling, Persónuvernd filings, or cross-border data transfers from Iceland."
e97880f7-0f99-51e1-9a9a-813c759d9df8,Summary Debt Recovery Petition Drafter,summary-debt-recovery-petition-drafter,https://lawve.ai/@selim-brihi/skill/summary-debt-recovery-petition-drafter,Sélim Brihi,selim-brihi,litigation,fr,agpl-3.0,AGPL 3.0,FR,active,public,Public,true,713,188,10,0,"Apr 30, 2026","Jan 23, 2026",2026-04-30T12:03:47.675267+02:00,2026-01-23T01:00:00+01:00,true,Guide for drafting emergency court filings (assignation en référé) before the Commercial Court to recover unpaid commercial debts. Use when a creditor needs to obtain a fast-track court order for payment of undisputed invoices.
